state,date,unemp_rate,hp_unemp_rate,hf_unemp_rate,ln_EPU_Composite,ln_Employment,hp_ln_EPU_Composite,hp_ln_Employment,hf_ln_EPU_Composite,hf_ln_Employment
MO,7/1/2018,3.1,-0.883440757,-2.320508694,5.410775941,1489.856647,0.290879146,0.501087903,0.509377475,1.817769168
MO,8/1/2018,3.1,-0.883803845,-2.114054748,5.059514851,1489.82563,-0.070805204,0.465077125,0.156273634,2.135113276
MO,9/1/2018,3.1,-0.886204641,-2.40675048,4.963766233,1489.831421,-0.177106217,0.468230469,0.073457708,2.66848072
MO,10/1/2018,3.1,-0.890606104,-2.089886523,4.705337641,1489.886741,-0.446215342,0.523227509,0.046205632,2.53182128
MO,11/1/2018,3.1,-0.896964353,-1.874441686,5.312587463,1489.981903,0.150228172,0.620339077,0.430442631,1.687415087
MO,12/1/2018,3.2,-0.805228634,-1.225432079,5.153352517,1490.09096,-0.019933048,0.733567194,0.128591778,1.548968715
MO,1/1/2019,3.2,-0.815341275,-1.48268087,5.417601675,1490.190754,0.233274513,0.839701782,0.465103896,2.332234082
MO,2/1/2019,3.2,-0.827238388,-1.101564934,5.358165169,1490.267996,0.162685891,0.925394184,0.325449493,2.268880716
MO,3/1/2019,3.2,-0.840849795,-1.21883816,4.744299755,1490.325939,-0.462439158,0.993832445,-0.129823778,2.461681628
MO,4/1/2019,3.1,-0.956098935,-1.859784809,4.579351124,1490.387923,-0.638753196,1.068284392,-0.138831895,1.831760195
MO,5/1/2019,3.1,-0.97290276,-1.269236806,5.197981982,1490.464878,-0.031588204,1.159599319,0.456288187,1.727422875
MO,6/1/2019,3.2,-0.891170842,-0.920088336,5.254702935,1490.560702,0.013576667,1.271587621,0.407191635,2.643674229
MO,7/1/2019,3.2,-0.910805248,-1.291131227,4.902312321,1490.678969,-0.350449758,1.407724191,0.112034495,3.224747721
MO,8/1/2019,3.3,-0.831701169,-1.34016631,5.516537498,1490.815239,0.252070259,1.563462972,0.676207834,3.607030052
MO,9/1/2019,3.4,-0.753746766,-0.870782106,4.983001233,1490.969841,-0.293227427,1.739013952,0.196039322,3.590445362
MO,10/1/2019,3.4,-0.776823786,-1.321673803,4.443497369,1491.107721,-0.844537833,1.899194884,-0.221627008,3.445706315
MO,11/1/2019,3.5,-0.700808156,-1.208952153,5.028066222,1491.17771,-0.27180724,1.992690669,0.255696257,3.096045603
MO,12/1/2019,3.5,-0.725569813,-0.871704302,5.021513511,1491.151244,-0.29021001,1.990781438,0.223508909,2.191869598
MS,7/1/2001,5.3,-0.698125148,,5.869317534,1401.533471,0.550894222,0.375861112,,
MS,8/1/2001,5.5,-0.508632271,,5.29545377,1401.259839,-0.01337675,0.088880017,,
MS,9/1/2001,5.8,-0.219134007,,6.129812534,1400.997476,0.830570555,-0.186834233,,
MS,10/1/2001,6,-0.029621045,,5.473685597,1400.761989,0.184023761,-0.435679088,,
MS,11/1/2001,6.3,0.259917618,,5.348131007,1400.549022,0.068030361,-0.662013132,,
MS,12/1/2001,6.4,0.349493212,,5.349752221,1400.364933,0.079181833,-0.859475917,,
MS,1/1/2002,6.5,0.439114962,,6.095617176,1400.236184,0.834533615,-1.001599851,,
MS,2/1/2002,6.6,0.528789397,,5.292080357,1400.171789,0.040427078,-1.079358198,,
MS,3/1/2002,6.6,0.518519658,,5.110509829,1400.147962,-0.131789261,-1.116515604,,
MS,4/1/2002,6.5,0.408304805,,5.110509829,1400.164318,-0.122531032,-1.113429131,,
MS,5/1/2002,6.5,0.398139896,,4.249831492,1400.22739,-0.974065946,-1.063526488,,
MS,6/1/2002,6.4,0.28801684,,4.384889533,1400.336594,-0.829997186,-0.967347011,,
MS,7/1/2002,6.3,0.177924475,,5.760154617,1400.462069,0.554135525,-0.854697102,,
MS,8/1/2002,6.3,0.167849415,,5.308440504,1400.573497,0.111141969,-0.75583153,,
MS,9/1/2002,6.3,0.1577769,,4.709327622,1400.665062,-0.479405685,-0.676499616,,
MS,10/1/2002,6.3,0.147690878,,4.863738408,1400.733598,-0.316594113,-0.619791831,,
MS,11/1/2002,6.4,0.237574077,,5.536948878,1400.801014,0.364847285,-0.563719266,,
MS,12/1/2002,6.4,0.227408086,,3.814122682,1400.870858,-1.349920811,-0.504650736,,
MS,1/1/2003,6.4,0.217172662,,6.081055906,1400.944608,0.924891895,-0.441019997,,
MS,2/1/2003,6.4,0.206845806,,5.437933081,1401.044885,0.289474567,-0.350111245,,
MS,3/1/2003,6.4,0.196403844,,6.162524239,1401.183117,1.021594725,-0.220403146,,
MS,4/1/2003,6.4,0.185821506,,5.397051179,1401.327148,0.26346943,-0.083951287,,
MS,5/1/2003,6.4,0.175072005,,5.545521487,1401.448518,0.419093641,0.030884337,,
MS,6/1/2003,6.3,0.064127124,,5.644862982,1401.57678,0.525380523,0.153758004,,
MS,7/1/2003,6.2,-0.04704271,,4.185066505,1401.749911,-0.927696976,0.32274638,,
MS,8/1/2003,6.1,-0.158467562,,4.950399751,1401.976238,-0.155893104,0.546276718,,
MS,9/1/2003,5.9,-0.370177132,,4.934582416,1402.222062,-0.165502952,0.79074718,,
MS,10/1/2003,5.8,-0.482199902,,4.037327656,1402.447648,-1.056826947,1.01651633,,
MS,11/1/2003,5.7,-0.594561493,,5.148870042,1402.632401,0.060357174,1.203074384,,
MS,12/1/2003,5.7,-0.607283809,,4.959103726,1402.763927,-0.124060587,1.33810797,,
MS,1/1/2004,5.7,-0.620384165,,5.388465701,1402.837991,0.310352145,1.417450838,,
MS,2/1/2004,5.7,-0.633875189,,4.779429967,1402.869993,-0.293934292,1.456562278,,
MS,3/1/2004,5.8,-0.547764723,,5.12824913,1402.884859,0.059326655,1.480416947,,
MS,4/1/2004,5.9,-0.462055719,,5.639826468,1402.899319,0.575034476,1.505781802,,
MS,5/1/2004,6,-0.376746901,,5.410070347,1402.893988,0.349093291,1.513297209,,
MS,6/1/2004,6.1,-0.291833429,-1.351920921,4.783993297,1402.83694,-0.27349305,1.47105254,-0.194596962,3.74703373
MS,7/1/2004,6.2,-0.207307554,-1.034290057,5.311245685,1402.711013,0.256914444,1.361887111,0.490956333,3.627680592
MS,8/1/2004,6.3,-0.123159276,-0.864089921,4.710006214,1402.534838,-0.341514789,1.204422877,-0.420218551,3.473710481
MS,9/1/2004,6.4,-0.039376998,-0.717358176,4.582261678,1402.347143,-0.466805203,1.037369684,-0.662954661,3.313813328
MS,10/1/2004,6.5,0.044051831,-0.480166103,5.091782315,1402.185133,0.044804828,0.897902232,0.273191399,3.184415822
MS,11/1/2004,6.6,0.127140064,-0.481721975,4.924992725,1402.07174,-0.120265107,0.808917358,0.157497427,3.107295107
MS,12/1/2004,6.7,0.209900214,-0.373409982,5.111376397,1402.032475,0.067463124,0.79588064,0.013315536,3.105369756
MS,1/1/2005,6.8,0.292343813,-0.216788993,4.175203552,1402.061966,-0.867744683,0.853372142,-0.507019586,3.170466972
MS,2/1/2005,6.9,0.374480775,-0.150621459,4.197236594,1402.131587,-0.845131077,0.952708027,-0.667931693,3.277350645
MS,3/1/2005,7,0.456318757,-0.105284225,4.797440836,1402.235479,-0.244728995,1.087968765,-0.385696217,3.420774542
MS,4/1/2005,7,0.437862525,-0.079031316,5.339467995,1402.368259,0.297121547,1.253699346,0.232797512,3.595691752
MS,5/1/2005,7.1,0.519113327,-0.009239929,4.987844479,1402.518055,-0.055042889,1.437949694,0.256845246,3.780862579
MS,6/1/2005,7.1,0.500069031,0.065518809,4.073923192,1402.657505,-0.969861532,1.61327125,-0.652072389,3.942386241
MS,7/1/2005,7.2,0.580723498,0.277065645,4.759777476,1402.756404,-0.285252754,1.749358719,-0.147438796,4.057187634
MS,8/1/2005,7.2,0.561066733,0.344277917,4.069631443,1402.798217,-0.976976669,1.82956516,-0.752407492,4.120592452
MS,9/1/2005,9.8,3.141084259,3.119323102,5.397429401,1398.719659,0.348929001,-2.209517929,0.532639724,0.083964271
MS,10/1/2005,9,2.320757269,2.429079021,5.314770469,1398.687649,0.264088887,-2.201112573,-0.010845154,0.109224555
MS,11/1/2005,8.6,1.900042721,2.07957586,5.521433277,1398.66414,0.46830444,-2.183386565,0.327759612,0.148366135
MS,12/1/2005,7.5,0.778879664,0.971466731,5.384424785,1398.673915,0.328603398,-2.131662706,0.449001498,0.219458347
MS,1/1/2006,6.9,0.157192489,0.348879648,6.298472847,1398.749723,1.239730784,-2.013280272,1.125098752,0.345565991
MS,2/1/2006,6.6,-0.165100427,0.01545596,4.674838683,1398.887041,-0.387037549,-1.832833372,-0.29004606,0.514139555
MS,3/1/2006,6.3,-0.488081917,-0.415809987,5.114412257,1399.047008,0.049193429,-1.629240523,0.338311357,0.696170609
MS,4/1/2006,6.2,-0.61183354,-0.638353357,5.242854972,1399.205798,0.174093174,-1.426369826,0.458574786,0.885265968
MS,5/1/2006,6.3,-0.53643309,-0.674836165,4.356416912,1399.372536,-0.716080558,-1.215124571,-0.578579117,1.091897819
MS,6/1/2006,6.3,-0.56195364,-0.810361528,4.936118551,1399.551443,-0.140300962,-0.991303539,-0.115582021,1.306314107
MS,7/1/2006,6.3,-0.588464123,-0.926096147,4.066878294,1399.758208,-1.01363778,-0.739226487,-0.661834998,1.525736297
MS,8/1/2006,6.3,-0.616029137,-1.057172192,4.930497549,1399.992077,-0.154276664,-0.459650241,-0.071595177,1.741635099
MS,9/1/2006,6.3,-0.644708739,-1.15955605,4.951237811,1400.227307,-0.13793536,-0.178311092,-0.217858692,1.933866274
MS,10/1/2006,6.3,-0.674558233,-1.264744083,4.656189103,1400.432267,-0.437501896,0.073165363,-0.226099972,2.082613779
MS,11/1/2006,6.3,-0.705627946,-1.312795332,5.395237432,1400.584327,0.296932747,0.272159015,0.362477218,2.180381797
MS,12/1/2006,6.4,-0.637963005,-1.262776375,4.880950513,1400.656801,-0.222037323,0.391992074,-0.25575886,2.210756255
MS,1/1/2007,6.4,-0.671603087,-1.324747661,5.380451716,1400.640278,0.272735359,0.423260084,0.263819014,2.16879543
MS,2/1/2007,6.4,-0.70658295,-1.350308529,4.260379487,1400.569859,-0.852084948,0.401067583,-0.674097825,2.084178383
MS,3/1/2007,6.3,-0.842932168,-1.475869397,5.79718016,1400.492275,0.679971798,0.372145062,0.93619568,1.988752632
MS,4/1/2007,6.3,-0.880674864,-1.399447177,4.850040395,1400.452219,-0.271877462,0.381182806,-0.194744342,1.926196997
MS,5/1/2007,6.2,-1.019828658,-1.53617066,5.31637784,1400.472663,0.189809955,0.451147419,0.110546193,1.930066147
MS,6/1/2007,6.1,-1.160404371,-1.581426846,4.445405343,1400.568123,-0.68572597,0.59654605,-0.58616186,2.028584566
MS,7/1/2007,6.1,-1.202404958,-1.602240055,3.550181883,1400.738468,-1.585400589,0.817234407,-1.337248746,2.225119879
MS,8/1/2007,6,-1.34582442,-1.648040466,6.047290805,1400.970222,0.907400402,1.099720733,0.968700984,2.497768941
MS,9/1/2007,6,-1.390647479,-4.230763737,6.04472838,1401.237009,0.900716468,1.417605328,1.062084357,3.152538165
MS,10/1/2007,6,-1.436848474,-3.075845609,5.948321476,1401.482524,0.800410666,1.714551504,0.961612092,2.679008428
MS,11/1/2007,6,-1.484391012,-2.155603097,5.985536436,1401.672174,0.833978581,1.955923369,0.910462257,2.558328188
MS,12/1/2007,6,-1.533227615,-1.621524684,6.013757087,1401.791085,0.858827105,2.12679068,0.881490491,2.651991992
MS,1/1/2008,6,-1.58329935,-1.038338403,5.575416158,1401.817381,0.417405598,2.20520816,0.724451925,2.747601794
MS,2/1/2008,6.1,-1.534535453,-0.514218646,5.562141411,1401.743374,0.401351824,2.183398811,0.57725927,2.759616196
MS,3/1/2008,6.1,-1.586852946,-0.43941779,4.592645174,1401.573916,-0.570615106,2.066110336,-0.072019584,2.592843258
MS,4/1/2008,6.3,-1.440157008,0.123811847,5.393743721,1401.315003,0.228324767,1.859218743,0.719162757,2.084073333
MS,5/1/2008,6.4,-1.394340574,0.430995271,5.005737855,1400.994348,-0.161519665,1.590298691,-0.161516302,1.56348871
MS,6/1/2008,6.6,-1.249285468,0.439933809,5.38500099,1400.653084,0.21623134,1.300332539,0.26937067,0.913703471
MS,7/1/2008,6.8,-1.104862753,0.193361629,5.442792575,1400.304434,0.272844803,1.002379121,0.33581089,-0.014296727
MS,8/1/2008,6.9,-1.060933855,1.024479412,5.520818792,1399.946412,0.35003281,0.694277692,0.430168617,0.705001944
MS,9/1/2008,7,-1.017351672,0.756045039,5.614304239,1399.574744,0.44302376,0.371574817,0.485243405,0.390719862
MS,10/1/2008,7.2,-0.873960919,0.882258815,6.014094791,1399.184758,0.842664625,0.029408838,0.895535262,0.075575794
MS,11/1/2008,7.4,-0.730598459,0.682321448,5.363256526,1398.749554,0.192019165,-0.359307247,0.44714847,-0.279162948
MS,12/1/2008,7.7,-0.487094411,0.692095664,5.762898414,1398.259833,0.592187526,-0.804064216,0.904534152,-0.700523071
MS,1/1/2009,8.1,-0.143273258,1.052653914,6.305661851,1397.741,1.135800802,-1.279644895,1.280236644,-1.174630225
MS,2/1/2009,8.5,0.201044275,1.375161513,5.590761843,1397.236301,0.422059126,-1.742981629,0.668740194,-1.656142264
MS,3/1/2009,8.8,0.44603857,1.712833663,4.56384421,1396.786334,-0.60341532,-2.153650626,-0.165016091,-2.09379324
MS,4/1/2009,9,0.591888458,1.938625691,5.201578852,1396.402883,0.036020471,-2.500022807,0.123399528,-2.469822889
MS,5/1/2009,9.2,0.738769326,2.231263244,4.549102195,1396.040712,-0.614519312,-2.827477612,-0.502567046,-2.820708525
MS,6/1/2009,9.3,0.786851997,2.432205552,5.157264041,1395.656471,-0.004207382,-3.179485933,0.094756193,-3.192234583
MS,7/1/2009,9.4,0.836301591,2.508006374,5.584741586,1395.244677,0.425615682,-3.56162997,0.603682276,-3.594902279
MS,8/1/2009,9.6,0.987277157,2.812614825,3.979313175,1394.822599,-1.177289514,-3.956717275,-0.863663416,-4.011713624
MS,9/1/2009,9.8,1.139931294,3.020676904,4.027282041,1394.425903,-1.126640765,-4.329129662,-1.087121132,-4.403252057
MS,10/1/2009,10,1.294408978,3.164945089,4.803634085,1394.107215,-0.34746411,-4.626258092,-0.47655988,-4.712352034
MS,11/1/2009,10.2,1.450846394,3.389994985,5.177535834,1393.932514,0.029403731,-4.78210747,0.363263204,-4.869478746
MS,12/1/2009,10.4,1.609369737,3.587982924,5.184345715,1393.92792,0.039320616,-4.770507442,0.527859586,-4.843460418
MS,1/1/2010,10.5,1.670094008,3.657727862,4.635273636,1394.068929,-0.50650434,-4.61587204,-0.308732025,-4.659268932
MS,2/1/2010,10.5,1.633121788,3.506326222,4.807570394,1394.288302,-0.330821437,-4.385314879,0.237964972,-4.391096301
MS,3/1/2010,10.4,1.498542774,3.422222807,4.850264049,1394.532317,-0.284599805,-4.132398261,0.147717134,-4.10320693
MS,4/1/2010,10.4,1.466434061,3.194788497,4.515691987,1394.777665,-0.615496693,-3.880235083,-0.274601317,-3.825191533
MS,5/1/2010,10.3,1.336861181,2.964739741,5.343820754,1395.012973,0.216462003,-3.639971874,0.131066602,-3.578872702
MS,6/1/2010,9.9,0.909878351,2.427827463,5.799154713,1398.030101,0.675792955,-0.619493362,0.500838668,-0.578936256
MS,7/1/2010,9.8,0.785529472,2.111966827,4.907934202,1399.529807,-0.21125286,0.88224593,-0.047689944,0.87674724
MS,8/1/2010,9.8,0.763851424,2.055055519,5.436488044,1400.27243,0.321658805,1.625871309,0.526949561,1.548361611
MS,9/1/2010,9.8,0.744875029,2.010167346,5.493422736,1400.626562,0.383141501,1.980260332,0.57685835,1.812255017
MS,10/1/2010,9.8,0.728625212,1.829792451,5.759104908,1400.78567,0.65356643,2.139148623,1.023847744,1.865501697
MS,11/1/2010,9.9,0.815121151,1.790327737,5.40525388,1400.850166,0.304654528,2.203203126,0.603688704,1.809574582
MS,12/1/2010,9.9,0.804376402,1.586431889,5.154181834,1400.886437,0.058714551,2.239049557,0.435664449,1.713267702
MS,1/1/2011,9.9,0.796398232,1.296473201,4.005081999,1400.93983,-1.085066053,2.292256525,-0.701270272,1.623205082
MS,2/1/2011,9.8,0.691187701,0.907953452,4.605049079,1401.00365,-0.479598808,2.356332817,-0.4120056,1.537549214
MS,3/1/2011,9.8,0.688739725,0.81321301,4.515135407,1401.038878,-0.56382924,2.392445371,-0.427587492,1.430486753
MS,4/1/2011,9.9,0.789043884,0.819011524,4.951418552,1401.01608,-0.12167394,2.371329176,0.28827029,1.283013382
MS,5/1/2011,9.9,0.792084447,0.752372394,5.351726087,1400.951444,0.284704861,2.309321611,0.401590993,1.111526759
MS,6/1/2011,9.9,0.797839593,0.821209263,4.603951844,1400.886354,-0.456787876,2.247938355,-0.494142334,0.947040056
MS,7/1/2011,9.9,0.806281389,0.859306984,5.34478894,1400.857421,0.290549902,2.223903579,0.381816484,0.811416708
MS,8/1/2011,9.9,0.817375746,0.778788305,5.498810564,1400.88042,0.451303843,2.253089208,0.327943619,0.712877395
MS,9/1/2011,9.8,0.731082355,0.674005075,5.414844414,1400.958775,0.374311861,2.338997739,0.397362816,0.655471451
MS,10/1/2011,9.7,0.647354598,0.573038358,4.59767668,1401.066031,-0.435633118,2.455237658,-0.200436286,0.630031754
MS,11/1/2011,9.5,0.466140217,0.338336235,4.496180091,1401.150159,-0.529654516,2.549821575,-0.544486749,0.604634004
MS,12/1/2011,9.3,0.287381959,0.127580623,5.488045593,1401.172845,0.469945818,2.584460266,0.407484621,0.555893175
MS,1/1/2012,9.1,0.111018974,0.035874939,5.416635726,1401.125167,0.406541721,2.550238793,0.463664594,0.477623206
MS,2/1/2012,9,0.036988196,0.084054748,4.667932099,1401.029003,-0.33387753,2.469018519,-0.297851833,0.37980274
MS,3/1/2012,8.9,-0.0347743,0.176082066,4.583553623,1400.915774,-0.40968849,2.372187108,-0.39561759,0.270592332
MS,4/1/2012,8.9,-0.004332723,0.281912159,4.91773556,1400.804974,-0.06664879,2.279184204,-0.128909772,0.16267777
MS,5/1/2012,8.9,0.028248985,0.456235387,4.622504574,1400.728315,-0.352721498,2.221650174,-0.166946849,0.096463643
MS,6/1/2012,8.9,0.062906918,0.938066604,5.641815826,1400.711803,0.676059333,2.225502364,0.75990745,-0.128234904
MS,7/1/2012,8.8,-0.00042305,0.972193789,5.835221384,1400.76496,0.879259275,2.300154123,0.499736444,0.39243334
MS,8/1/2012,8.8,0.038194469,0.973514515,5.055049868,1400.851732,0.109215238,2.409429977,0.047201541,0.993234748
MS,9/1/2012,8.7,-0.021305131,0.986428552,5.023495183,1400.918822,0.088122631,2.499889664,0.255823471,1.397081242
MS,10/1/2012,8.7,0.021013246,1.025553543,4.905461946,1400.929945,-0.019113268,2.535088231,-0.002081252,1.579678005
MS,11/1/2012,8.6,-0.034915136,0.819587412,5.620270277,1400.882316,0.706827644,2.512062628,0.702389116,1.595188469
MS,12/1/2012,8.6,0.010844821,0.870725054,4.995823269,1400.783525,0.093848588,2.438203025,0.155056304,1.54852769
MS,1/1/2013,8.7,0.158228487,0.952711501,5.681671008,1399.967791,0.791494327,1.64751003,0.701797,0.94397951
MS,2/1/2013,8.7,0.207171148,0.912212159,5.920898832,1399.166983,1.042844148,0.871615811,0.995352406,0.392572503
MS,3/1/2013,8.7,0.257606868,0.900576822,5.437460291,1398.439727,0.571839447,0.168895564,0.359922136,0.006897163
MS,4/1/2013,8.7,0.309468113,0.802728549,5.312494938,1397.826441,0.459599573,-0.420488303,0.190704219,-0.037488538
MS,5/1/2013,8.6,0.262685363,0.59036157,4.576439278,1397.279974,-0.263463583,-0.943945383,-0.520487498,-1.050533198
MS,6/1/2013,8.5,0.217186707,0.484271402,5.349557575,1396.715381,0.52288608,-1.486674103,0.14820915,-1.861880031
MS,7/1/2013,8.5,0.272898209,0.47675462,5.659687839,1396.419174,0.846460447,-1.762411732,0.686736426,-2.295670714
MS,8/1/2013,8.5,0.329744258,0.48115749,5.71032337,1395.368167,0.910722651,-2.794578173,0.89650263,-3.417406099
MS,9/1/2013,8.4,0.287647135,0.474297136,5.175477699,1395.332626,0.389649532,-2.813131225,0.305249531,-3.478731187
MS,10/1/2013,8.3,0.246526578,0.475013223,5.248576235,1395.278942,0.476622776,-2.85188003,0.387690247,-3.525180007
MS,11/1/2013,8.2,0.206300105,0.557254239,4.55210216,1395.228892,-0.205921164,-2.889226388,-0.214720944,-3.55096965
MS,12/1/2013,8.1,0.166883333,0.665843661,4.931711488,1395.200107,0.187623322,-2.907697527,-0.013930848,-3.563657714
MS,1/1/2014,8.1,0.228190286,0.78115363,5.234979884,1395.210575,0.504783082,-2.889438339,0.070243853,-3.558963192
MS,2/1/2014,8,0.190133701,0.724407884,5.263951207,1395.245811,0.547551709,-2.849047865,0.039112218,-3.54672473
MS,3/1/2014,7.9,0.152624554,0.732469631,4.704253602,1395.267173,0.00150319,-2.825256878,-0.175481537,-3.548213049
MS,4/1/2014,7.9,0.215572352,0.702297336,3.59959639,1395.244939,-1.089711539,-2.847856096,-1.280781348,-3.580360881
MS,5/1/2014,7.8,0.178885428,0.552439456,3.538095517,1395.213018,-1.138034928,-2.88298253,-1.655196225,-3.610714438
MS,6/1/2014,7.7,0.14247045,0.417547931,4.924088318,1395.230375,0.260820371,-2.871694941,0.006369372,-3.586649692
MS,7/1/2014,7.6,0.106232705,0.372325968,4.318198528,1395.299948,-0.332563115,-2.811057686,-0.549934433,-3.509940504
MS,8/1/2014,7.5,0.07007638,0.174233464,5.243570906,1395.408832,0.604916156,-2.713956423,0.133514312,-3.398074304
MS,9/1/2014,7.4,0.033904845,0.101117441,5.134610791,1395.545683,0.507622867,-2.591692303,0.150551006,-3.266788969
MS,10/1/2014,7.2,-0.102379072,-0.169028097,4.474270983,1395.728526,-0.141535499,-2.426178349,-0.308027264,-3.098218322
MS,11/1/2014,7.1,-0.138872806,-0.256904562,3.633586857,1395.96767,-0.971572807,-2.207021281,-1.161050562,-2.880607043
MS,12/1/2014,6.9,-0.275673,-0.523390574,3.633140503,1396.262195,-0.961955112,-1.935041245,-1.35379891,-2.608173109
MS,1/1/2015,6.8,-0.312875227,-0.766228029,4.04062371,1396.593975,-0.545031273,-1.628244672,-0.901699052,-2.236703069
MS,2/1/2015,6.7,-0.350572931,-0.897084497,4.055654495,1396.936834,-0.521216499,-1.31267487,-0.918031459,-1.977439147
MS,3/1/2015,6.7,-0.288857144,-0.890888243,4.991812926,1397.281939,0.423040257,-0.99701809,-0.122252403,-1.763065433
MS,4/1/2015,6.6,-0.327816192,-1.026387665,4.014897955,1397.608825,-0.546487052,-0.70158295,-0.939958136,-1.562234797
MS,5/1/2015,6.5,-0.367536172,-1.026808035,2.98887124,1397.876567,-1.56586503,-0.467132551,-1.692495133,-1.39656547
MS,6/1/2015,6.4,-0.408100651,-1.067321386,3.783059905,1398.056387,-0.765790601,-0.32227273,-0.94588896,-1.305013248
MS,7/1/2015,6.3,-0.449590362,-1.214686968,5.233016848,1398.16985,0.689277169,-0.245268262,0.270958416,-1.326557155
MS,8/1/2015,6.3,-0.392082887,-1.245749654,4.633639618,1398.266179,0.094229775,-0.186718819,-0.4681375,-1.312310782
MS,9/1/2015,6.3,-0.335652341,-1.095683907,4.388548571,1398.392587,-0.147323802,-0.099235523,-0.670769196,-1.508503807
MS,10/1/2015,6.4,-0.180369811,-0.956080745,4.110734018,1398.560517,-0.42240535,0.028804066,-0.720372693,-1.574461443
MS,11/1/2015,6.4,-0.126303796,-0.905473356,4.25613938,1398.748123,-0.275082415,0.175733155,-0.715573293,-1.629719945
MS,12/1/2015,6.4,-0.073521402,-0.787408226,3.130987773,1398.929915,-1.399139583,0.316240788,-1.683823981,-1.475272229
MS,1/1/2016,6.3,-0.122088764,-0.934795632,4.502888149,1399.083435,-0.026973484,0.428048229,-0.294338446,-1.330011655
MS,2/1/2016,6.2,-0.172071444,-0.970254343,4.734611576,1399.18677,0.204192161,0.48941513,-0.282589268,-1.22829592
MS,3/1/2016,6.1,-0.223534066,-0.956692216,4.123301517,1399.236386,-0.408493761,0.496982186,-1.033708217,-1.222305183
MS,4/1/2016,6,-0.276539925,-1.13022814,4.278872849,1399.245435,-0.255112528,0.464068617,-0.837092599,-1.224222649
MS,5/1/2016,6,-0.231150593,-1.106880469,4.289411221,1399.254399,-0.247571492,0.431321556,-0.625349683,-1.198913499
MS,6/1/2016,5.9,-0.287425504,-1.122888149,4.812655789,1399.303312,0.27187747,0.438934931,-0.043787683,-1.245402618
MS,7/1/2016,5.9,-0.245422313,-1.082615576,5.006685504,1399.400564,0.461324185,0.495457071,-0.249328118,-0.898482693
MS,8/1/2016,5.9,-0.205196454,-1.047324414,5.067733454,1399.521285,0.51701052,0.576173015,-0.126324978,-0.776117852
MS,9/1/2016,5.9,-0.166801469,-0.98870431,3.816960263,1399.639024,-0.739897682,0.6547803,-1.226279906,-0.635737794
MS,10/1/2016,5.9,-0.130289317,-0.868878587,3.802055672,1399.750456,-0.761709447,0.728100869,-1.412877253,-0.491737199
MS,11/1/2016,5.8,-0.195710668,-0.95728451,4.748630585,1399.875918,0.177193065,0.816613092,-0.265484045,-0.330123206
MS,12/1/2016,5.7,-0.263115188,-0.894282177,4.806796166,1400.015857,0.226933836,0.920898194,0.148693961,-0.155604853
MS,1/1/2017,5.6,-0.332551034,-0.965903443,5.544483688,1400.15228,0.955455589,1.023092161,0.667640375,0.01804985
MS,2/1/2017,5.5,-0.40406433,-1.07455545,5.369085242,1400.273093,0.770160112,1.111224505,0.088554038,0.188919333
MS,3/1/2017,5.4,-0.477698637,-1.210989847,5.452779983,1400.361702,0.843228888,1.168813514,0.060932856,0.350686714
MS,4/1/2017,5.4,-0.453494396,-1.16902215,5.357680063,1400.427879,0.736770451,1.205737857,-0.090668774,0.509490628
MS,5/1/2017,5.3,-0.531488363,-1.243301817,3.851123615,1400.476883,-0.781887189,1.227352235,-1.446287906,0.654457081
MS,6/1/2017,5.3,-0.511713794,-1.248589151,4.37552039,1400.497157,-0.270350087,1.222185956,-0.559196234,0.765777445
MS,7/1/2017,5.2,-0.594199846,-1.329740334,3.965365535,1400.495088,-0.694132873,1.196705465,-0.874769385,0.842990199
MS,8/1/2017,5.1,-0.678971725,-1.502565804,4.56806378,1400.478042,-0.105838505,1.158343145,-0.772032583,0.895812614
MS,9/1/2017,5,-0.766050055,-1.708094471,4.98251829,1400.446755,0.29343385,1.107895333,-0.221940171,0.926559867
MS,10/1/2017,5,-0.755450218,-1.832482444,4.528496399,1400.40577,-0.176549991,1.049953668,-0.477522413,0.946699343
MS,11/1/2017,4.9,-0.847181686,-1.996495355,5.278700865,1400.36137,0.55690895,0.990844711,0.138002981,0.964665543
MS,12/1/2017,4.9,-0.841248104,-2.035693992,4.897099675,1400.336263,0.157776242,0.953307269,-0.37675849,0.99799093
MS,1/1/2018,4.9,-0.837646578,-2.0082258,3.91595371,1400.351427,-0.84169395,0.958347672,-0.960066232,1.061730047
MS,2/1/2018,4.9,-0.836367723,-1.9328535,3.313437506,1400.420427,-1.463335021,1.01954675,-1.694605695,1.160260035
MS,3/1/2018,4.9,-0.837395692,-1.894595309,5.00959502,1400.521397,0.212895547,1.115051041,-0.548679909,1.267614316
MS,4/1/2018,4.9,-0.840708182,-1.837821788,4.609297158,1400.590693,-0.208121486,1.181219104,-0.780774523,1.330676743
MS,5/1/2018,4.9,-0.846276433,-1.870530866,4.605171086,1400.584741,-0.233750746,1.174471983,-0.400537032,1.322410956
MS,6/1/2018,4.8,-0.954065192,-1.902877059,5.144640933,1400.517592,0.283441715,1.108845621,0.114184815,1.266947175
MS,7/1/2018,4.8,-0.964032682,-1.907147851,3.437409342,1400.416038,-1.44682984,1.011109036,-1.624516495,1.193884924
MS,8/1/2018,4.8,-0.976129761,-1.957091228,5.494795618,1400.312309,0.586763325,0.91345883,0.492809747,1.127712417
