state,year,month,articles_all,articles_EPU_BBD,articles_EPU_Composite,articles_EPU_National,articles_EPU_State,ym,EPU_BBD,mean_frac_EPU_BBD,EPU_National,mean_frac_EPU_National,EPU_State,mean_frac_EPU_State,EPU_Composite,mean_frac_EPU_Composite
MD,2020,6,7062,22,36,17,28,2020.4166,394.14447,.0030571944,304.56616,.0027036082,501.6384,.0032572506,644.96368,.0048816367
MD,2020,7,7082,11,28,21,16,2020.5,196.5157,.003652608,375.16632,.0031803725,285.841,.0031503011,500.22177,.0054160939
MD,2020,8,6748,14,19,12,7,2020.5834,262.49042,.0030321879,224.99178,.0027565267,131.24521,.0027175667,356.237,.004380797
MD,2020,9,6663,15,27,18,15,2020.6666,284.82748,.0027870263,341.793,.0023605323,284.82748,.0021445279,512.68951,.0037984801
MD,2020,10,9481,33,38,28,33,2020.75,440.37259,.002829381,373.64944,.0024101487,440.37259,.0022620463,507.0957,.0037498465
MD,2020,11,7754,8,19,8,12,2020.8334,130.5343,.0030620773,130.5343,.0024954921,195.80147,.0022202877,310.01895,.0038128574
MD,2020,12,7338,18,27,18,16,2020.9166,310.35251,.0026494709,310.35251,.0023033987,275.8689,.0019263005,465.52878,.003381334
MD,2021,1,7134,10,11,8,8,2021,177.34843,.0026355239,141.87875,.0019913465,141.87875,.0022435985,195.08328,.0034429447
MD,2021,2,7693,8,13,2,11,2021.0834,131.56935,.0021769435,32.892338,.0015028757,180.90785,.0018635233,213.80019,.0027799183
MD,2021,3,6923,6,6,2,5,2021.1666,109.65221,.0018906179,36.550735,.0013515572,91.376839,.0017413716,109.65221,.0027359838
MD,2021,4,7031,1,6,4,2,2021.25,17.994648,.0015766185,71.978592,.0011000034,35.989296,.0013459919,107.96789,.0019509488
MD,2021,5,7102,4,3,3,2,2021.3334,71.25901,.0016261508,53.44426,.0011839514,35.629505,.0013532029,53.44426,.0020138915
MD,2021,6,6647,1,1,1,1,2021.4166,19.034208,.0014675733,19.034208,.0010521703,19.034208,.0010911393,19.034208,.0017533178
ME,1992,1,0,0,0,0,0,1992,,.0016965258,,.0012427398,,.00088148209,,.0019013959
ME,1992,2,0,0,0,0,0,1992.0834,,.001523176,,.0012877453,,.00062100188,,.0017482756
ME,1992,3,0,0,0,0,0,1992.1666,,.0012255402,,.00097938336,,.00077928958,,.001437119
ME,1992,4,0,0,0,0,0,1992.25,,.0010539904,,.0008592385,,.00062035088,,.0012152477
ME,1992,5,0,0,0,0,0,1992.3334,,.00090954156,,.00061311759,,.00057607656,,.00095044938
ME,1992,6,0,0,0,0,0,1992.4166,,.0011660709,,.00096051459,,.0006980825,,.0014356638
ME,1992,7,0,0,0,0,0,1992.5,,.0013200389,,.0012322509,,.00063978543,,.0015858675
ME,1992,8,0,0,0,0,0,1992.5834,,.0014519981,,.001378628,,.00065854681,,.0016825487
ME,1992,9,0,0,0,0,0,1992.6666,,.0014577804,,.0013308472,,.0010913272,,.0019630278
ME,1992,10,0,0,0,0,0,1992.75,,.0017056197,,.0015417325,,.00090921903,,.002065897
ME,1992,11,0,0,0,0,0,1992.8334,,.0013848873,,.0014151287,,.00085027609,,.0017631964
ME,1992,12,3040,1,1,1,1,1992.9166,26.946146,.00094010081,26.946146,.00079091231,26.946146,.00054000213,26.946146,.0011531537
ME,1993,1,3113,1,5,2,3,1993,26.314257,.0011404681,52.628513,.00083006226,78.942772,.00059251435,131.57127,.0012666181
ME,1993,2,3036,7,7,4,3,1993.0834,188.87152,.0012342877,107.92659,.00092332502,80.944946,.00051291205,188.87152,.0012675298
ME,1993,3,3463,11,9,6,6,1993.1666,260.20187,.0014154038,141.9283,.0010159595,141.9283,.00079720368,212.89244,.0014642822
ME,1993,4,3233,1,6,6,1,1993.25,25.337545,.0011537422,152.02527,.0010110803,25.337545,.00062655221,152.02527,.0012971807
ME,1993,5,3243,1,1,1,1,1993.3334,25.259415,.001384825,25.259415,.0010611225,25.259415,.00049857341,25.259415,.0014001384
ME,1993,6,3091,2,3,1,2,1993.4166,53.003094,.0012567338,26.501547,.00093858654,53.003094,.0004790324,79.504639,.0012993916
ME,1993,7,2827,2,2,1,2,1993.5,57.952801,.0011783903,28.9764,.00093623693,57.952801,.00051366852,57.952801,.001219256
ME,1993,8,2584,5,6,2,4,1993.5834,158.50673,.0014508042,63.402695,.0011626419,126.80539,.00042396906,190.20808,.0014215321
ME,1993,9,2681,3,4,4,2,1993.6666,91.663132,.0011574024,122.21751,.0011422549,61.108753,.000448151,122.21751,.0013677392
ME,1993,10,2907,2,4,4,1,1993.75,56.357948,.00083874969,112.7159,.0007559337,28.178974,.00044079201,112.7159,.00099405413
ME,1993,11,2488,2,4,4,4,1993.8334,65.849098,.0010320338,131.6982,.00097660348,131.6982,.00046064093,131.6982,.0011957814
ME,1993,12,2582,3,4,4,3,1993.9166,95.177704,.00094817451,126.90361,.00071673805,95.177704,.00048234925,126.90361,.00095736241
ME,1994,1,2449,1,1,0,1,1994,33.448872,.00096281007,0,.00076270924,33.448872,.00052518857,33.448872,.0011595123
ME,1994,2,2393,2,5,2,3,1994.0834,68.463249,.00082696916,68.463249,.00071366422,102.69488,.00041053051,171.15814,.00094296725
ME,1994,3,4745,3,3,3,1,1994.1666,51.791115,.00082222826,51.791115,.00074883254,17.263704,.00043932814,51.791115,.0010342324
ME,1994,4,4589,4,5,3,3,1994.25,71.40229,.00099631411,53.551723,.0008603984,53.551723,.00048135416,89.252861,.0011527088
ME,1994,5,4848,9,7,5,3,1994.3334,152.07231,.0011909286,84.484612,.0010480514,50.690769,.0004394287,118.27846,.0013107898
ME,1994,6,4851,3,5,1,4,1994.4166,50.65942,.00082762731,16.886473,.00075586612,67.545891,.00040942593,84.432365,.00097596983
ME,1994,7,4409,5,6,6,2,1994.5,92.896667,.00088695349,111.47601,.00086039776,37.158669,.00036193151,111.47601,.0010158583
ME,1994,8,4436,3,2,1,2,1994.5834,55.39875,.00084238162,18.466249,.00078641361,36.932499,.00041478168,36.932499,.0010357876
ME,1994,9,4712,1,6,1,6,1994.6666,17.384609,.00084059749,17.384609,.00071099726,104.30766,.00045574032,104.30766,.00099242851
ME,1994,10,5132,5,10,8,7,1994.75,79.809311,.00081970735,127.6949,.00071944104,111.73304,.00049262366,159.61862,.00098880311
ME,1994,11,4525,2,3,1,3,1994.8334,36.206093,.0010662832,18.103046,.0010201865,54.309139,.00048328788,54.309139,.001286465
ME,1994,12,4564,6,8,3,8,1994.9166,107.69012,.00085523369,53.845058,.0007344113,143.58682,.00051755056,143.58682,.0010255993
ME,1995,1,4812,4,5,2,4,1995,68.093338,.0011704899,34.046669,.0010269395,68.093338,.00054266793,85.116669,.0013572243
ME,1995,2,4802,9,12,6,10,1995.0834,153.52905,.0012427,102.35271,.0010726608,170.58784,.00065989268,204.70541,.0014098691
ME,1995,3,4867,5,5,3,4,1995.1666,84.1548,.00088269508,50.492878,.00073109829,67.323837,.00045621581,84.1548,.0010008449
ME,1995,4,4582,6,6,3,5,1995.25,107.26707,.00072829874,53.633533,.00068149081,89.389221,.00041849873,107.26707,.00094050739
ME,1995,5,5038,10,10,5,8,1995.3334,162.59683,.00072612549,81.298416,.00055824086,130.07747,.00047507894,162.59683,.00085730921
ME,1995,6,4873,5,5,4,2,1995.4166,84.051178,.00094459159,67.240944,.00075373368,33.620472,.00047218573,84.051178,.0010719508
ME,1995,7,4232,2,4,3,3,1995.5,38.712799,.00089161983,58.069195,.00077375723,58.069195,.00038128087,77.425598,.0009486347
ME,1995,8,4248,6,9,5,6,1995.5834,115.70097,.00050637225,96.417465,.00047242336,115.70097,.00035753517,173.55144,.00066484982
ME,1995,9,4503,3,3,2,2,1995.6666,54.574474,.00067833305,36.38298,.00049019867,36.38298,.00038392286,54.574474,.00072849105
ME,1995,10,4696,8,12,4,10,1995.75,139.55074,.00082036742,69.775368,.0006937554,174.43842,.0005516262,209.32611,.0010563508
ME,1995,11,4188,3,5,3,2,1995.8334,58.679287,.00085158268,58.679287,.00078519934,39.119522,.00043239936,97.798813,.0010421489
ME,1995,12,4185,2,6,3,3,1995.9166,39.147568,.0011784101,58.721348,.0010676307,58.721348,.00048370319,117.4427,.0013391323
ME,1996,1,4421,4,6,2,6,1996,74.115616,.0011968635,37.057808,.00096247823,111.17342,.00069422938,111.17342,.0014381623
ME,1996,2,4283,6,6,6,2,1996.0834,114.75548,.00090525142,114.75548,.00075546268,38.251823,.00054266152,114.75548,.0011108703
ME,1996,3,4445,8,8,5,5,1996.1666,147.43088,.00086894562,92.144302,.00070270716,92.144302,.00051263568,147.43088,.0010365155
ME,1996,4,4053,2,2,2,1,1996.25,40.422539,.00062679907,40.422539,.00059196382,20.211269,.00035916848,40.422539,.00079065142
ME,1996,5,4434,6,6,3,5,1996.3334,110.84747,.00074179564,55.423733,.00063150388,92.372894,.00039480467,110.84747,.00088443357
ME,1996,6,4211,3,4,3,3,1996.4166,58.358788,.00069141627,58.358788,.00064912852,58.358788,.00045936345,77.811714,.00091449363
ME,1996,7,3891,5,6,2,6,1996.5,105.26379,.00069102505,42.105518,.00064715504,126.31654,.00040341043,126.31654,.00084204291
ME,1996,8,3844,4,5,1,4,1996.5834,85.240669,.00068015908,21.310167,.00055552908,85.240669,.00041968576,106.55083,.00082377723
ME,1996,9,4073,6,7,2,5,1996.6666,120.67216,.00072095421,40.224052,.00067698938,100.56013,.00035669853,140.78418,.00086290279
ME,1996,10,4334,7,13,3,13,1996.75,132.30595,.00073415559,56.702549,.00063837128,245.71104,.0004768614,245.71104,.00090587366
ME,1996,11,4036,7,13,3,13,1996.8334,142.07481,.00065590069,60.889206,.00060627557,263.85324,.00049944094,263.85324,.00086607161
ME,1996,12,3821,1,4,2,2,1996.9166,21.43844,.00070965418,42.876881,.00061112479,42.876881,.00047714202,85.753761,.00088822917
ME,1997,1,4116,5,7,5,0,1997,99.509575,.00073676283,99.509575,.00054190395,0,.00042971628,139.3134,.00086693349
ME,1997,2,3937,5,4,1,3,1997.0834,104.03389,.0007466824,20.806778,.00055534282,62.420334,.00046435185,83.227112,.00087741949
ME,1997,3,4274,3,4,2,3,1997.1666,57.498558,.00069037778,38.332371,.00056956772,57.498558,.00040938216,76.664742,.0008174408
ME,1997,4,4175,4,6,4,4,1997.25,78.482666,.00060588954,78.482666,.00048684145,78.482666,.00043552165,117.724,.00078817329
ME,1997,5,4637,5,4,1,3,1997.3334,88.328964,.00074547791,17.665792,.00056815299,52.997375,.00039832946,70.66317,.00082354184
ME,1997,6,4262,4,4,2,2,1997.4166,76.8806,.00088777393,38.4403,.00065432925,38.4403,.00053224876,76.8806,.00098151853
ME,1997,7,4071,4,4,1,3,1997.5,80.487625,.00066362455,20.121906,.00050051062,60.365723,.00049265323,80.487625,.00078872975
ME,1997,8,3928,8,8,4,7,1997.5834,166.83562,.00071024901,83.417809,.00062754116,145.98116,.00045974745,166.83562,.00092143117
ME,1997,9,4154,2,5,2,3,1997.6666,39.439713,.00057789002,39.439713,.00051444746,59.159569,.00043539377,98.599281,.00078781985
ME,1997,10,4599,4,5,2,5,1997.75,71.24704,.00073872111,35.62352,.0006762087,89.0588,.00038852001,89.0588,.00090271008
ME,1997,11,4078,6,8,5,5,1997.8334,120.5242,.00077388925,100.43683,.00074112217,100.43683,.00039029022,160.69894,.00096456642
ME,1997,12,4108,1,2,1,1,1997.9166,19.940672,.00072185375,19.940672,.00065815396,19.940672,.00042169148,39.881344,.00089469983
ME,1998,1,4312,3,3,2,2,1998,56.991848,.001105175,37.994564,.00099084398,37.994564,.00041719605,56.991848,.0012400444
ME,1998,2,4250,6,6,3,6,1998.0834,115.64651,.00098338199,57.823254,.00089880737,115.64651,.00038208169,115.64651,.0011384683
ME,1998,3,4835,6,6,5,4,1998.1666,101.65412,.00074277591,84.711769,.00060611719,67.769417,.00041983702,101.65412,.00084494974
ME,1998,4,4337,1,4,1,4,1998.25,18.887775,.000745525,18.887775,.00067423558,75.551102,.00039084433,75.551102,.00090914639
ME,1998,5,4572,2,3,2,3,1998.3334,35.833893,.00077057938,35.833893,.00064029021,53.750839,.00040667236,53.750839,.00087991444
ME,1998,6,4655,5,5,2,3,1998.4166,87.987411,.00076605118,35.194965,.00058657606,52.792446,.00036194077,87.987411,.00083988218
ME,1998,7,4360,1,2,1,1,1998.5,18.788137,.00069144898,18.788137,.00059058104,18.788137,.00033810883,37.576275,.00083183072
ME,1998,8,1943,4,5,2,4,1998.5834,168.63878,.0010850981,84.319389,.00088950631,168.63878,.00037721422,210.79846,.0011349858
ME,1998,9,4106,3,2,2,2,1998.6666,59.851158,.0014726163,39.900772,.0013609275,39.900772,.0005962096,39.900772,.00169746
ME,1998,10,4647,7,12,5,11,1998.75,123.39444,.0011672709,88.138893,.00096694869,193.90555,.00057252764,211.53333,.0013121443
ME,1998,11,3824,3,6,3,4,1998.8334,64.264862,.00092648726,64.264862,.00086553313,85.686485,.00050377316,128.52972,.0011651741
ME,1998,12,3891,3,7,6,5,1998.9166,63.158272,.00095456885,126.31654,.00085880281,105.26379,.00048839342,147.36931,.0011123976
ME,1999,1,4199,2,3,2,1,1999,39.017044,.00097891793,39.017044,.00074516714,19.508522,.00058822078,58.525566,.0011437682
ME,1999,2,4240,4,5,3,3,1999.0834,77.27951,.00071688322,57.959633,.00049583684,57.959633,.0004452068,96.599388,.00083277759
ME,1999,3,4613,2,2,2,1,1999.1666,35.515404,.00067623321,35.515404,.00047180546,17.757702,.00042472754,35.515404,.00078970671
ME,1999,4,4377,3,6,3,4,1999.25,56.1455,.00062032393,56.1455,.00045281189,74.860664,.00041852225,112.291,.0007356545
ME,1999,5,4573,6,9,5,6,1999.3334,107.47817,.00054439768,89.56514,.00048226272,107.47817,.0003824837,161.21725,.00075671938
ME,1999,6,2863,4,5,1,4,1999.4166,114.44818,.00056354387,28.612045,.00049472105,114.44818,.00035956744,143.06021,.0007364559
ME,1999,7,4153,8,9,6,4,1999.5,157.79683,.00078370556,118.34763,.0006815017,78.898415,.00040026315,177.52142,.0010118173
ME,1999,8,2598,2,3,2,1,1999.5834,63.061031,.00065352087,63.061031,.00053180102,31.530516,.00040974413,94.591545,.00081501983
ME,1999,9,4258,5,5,4,4,1999.6666,96.191025,.00056184264,76.952827,.00052563637,76.952827,.00042120303,96.191025,.00077766151
ME,1999,10,4541,6,9,8,4,1999.75,108.23557,.00059614441,144.31409,.00055988238,72.157043,.00039681356,162.35333,.0007958663
ME,1999,11,4048,7,9,6,6,1999.8334,141.65366,.00057110604,121.41741,.00055665191,121.41741,.00039097757,182.12611,.00078866532
ME,1999,12,3986,3,4,4,3,1999.9166,61.652996,.00074179156,82.203995,.00063155161,61.652996,.00039790894,82.203995,.00088534248
ME,2000,1,4386,7,7,4,6,2000,130.73734,.00070553576,74.707047,.00053594174,112.06058,.00056916394,130.73734,.00089133414
ME,2000,2,4354,4,3,2,3,2000.0834,75.256119,.00064390886,37.628059,.00050240254,56.442089,.00045090393,56.442089,.00079851376
ME,2000,3,4687,2,6,4,4,2000.1666,34.954674,.00071876601,69.909348,.00057000102,69.909348,.0004601221,104.86402,.00087816705
ME,2000,4,4157,3,3,1,2,2000.25,59.116875,.00071137375,19.705624,.0006883617,39.411247,.00040046481,59.116875,.00092128065
ME,2000,5,4595,5,4,4,3,2000.3334,89.136322,.00081572519,71.309059,.00069522986,53.481792,.00046278033,71.309059,.00099344458
ME,2000,6,4165,3,4,4,3,2000.4166,59.003326,.00069315877,78.671097,.00067208678,59.003326,.00043494644,78.671097,.00090111652
ME,2000,7,3396,3,3,2,3,2000.5,72.364204,.00066136924,48.242805,.00054795411,72.364204,.00042409211,72.364204,.0007799624
ME,2000,8,3553,3,3,2,3,2000.5834,69.16658,.00059666007,46.11105,.00057868392,69.16658,.00035282061,69.16658,.00074605591
ME,2000,9,3801,3,3,2,1,2000.6666,64.653732,.00069490733,43.102493,.00067475217,21.551247,.00047202827,64.653732,.00093671965
ME,2000,10,4138,2,4,4,2,2000.75,39.592209,.00070106005,79.184418,.00069823588,39.592209,.00049887254,79.184418,.0010035312
ME,2000,11,4956,8,9,8,5,2000.8334,132.22966,.0012904898,132.22966,.0015785496,82.643547,.00055816537,148.75838,.0018618915
ME,2000,12,4588,4,12,5,9,2000.9166,71.417854,.0012495897,89.272316,.0012985088,160.69019,.00072182663,214.25356,.0016757281
ME,2001,1,5479,5,9,5,6,2001,74.754776,.0011774704,74.754776,.0010000349,89.705727,.00079565914,134.55859,.0014970865
ME,2001,2,4725,6,6,1,5,2001.0834,104.02067,.0013509146,17.336781,.00097765832,86.683899,.00073110627,104.02067,.001478908
ME,2001,3,5147,3,4,2,3,2001.1666,47.746037,.0013163952,31.83069,.0010714021,47.746037,.0005580273,63.661381,.0014658255
ME,2001,4,4890,3,6,3,3,2001.25,50.255386,.0011432049,50.255386,.00098596758,50.255386,.00057633274,100.51077,.001433088
ME,2001,5,5730,3,7,5,5,2001.3334,42.888107,.00096615078,71.480179,.00069652539,71.480179,.00056363276,100.07225,.0010893921
ME,2001,6,5552,6,8,5,4,2001.4166,88.526245,.00072440994,73.771866,.00062374119,59.01749,.00045279512,118.03498,.00095439272
ME,2001,7,4979,6,7,6,4,2001.5,98.714134,.0010347917,98.714134,.00081043172,65.809425,.00049308734,115.16649,.0011503702
ME,2001,8,5252,1,6,6,4,2001.5834,15.59716,.00091226288,93.582962,.0007322536,62.388641,.00053980201,93.582962,.0010901605
ME,2001,9,5750,8,16,6,10,2001.6666,113.97047,.0022523012,85.477859,.0021587608,142.4631,.0010561444,227.94095,.0029164159
ME,2001,10,5811,13,16,7,9,2001.75,183.2579,.0023634634,98.67733,.0019686311,126.87085,.0013486809,225.54817,.0030450397
ME,2001,11,5940,21,31,17,19,2001.8334,289.60303,.0017572577,234.44054,.0014603114,262.02179,.0011740935,427.50922,.0023571653
ME,2001,12,5524,11,14,9,7,2001.9166,163.12076,.0013762037,133.46245,.0010727339,103.80412,.00093680288,207.60825,.0017167956
ME,2002,1,6502,9,12,7,9,2002,113.38766,.0014547592,88.190399,.0010454446,113.38766,.00092019385,151.18355,.0017328939
ME,2002,2,6349,6,4,1,3,2002.0834,77.413399,.00099578907,12.902233,.00075109344,38.706699,.00060085964,51.608932,.0011614722
ME,2002,3,6734,7,8,4,4,2002.1666,85.152061,.00099797104,48.658321,.00072672957,48.658321,.00068950199,97.316643,.0012403011
ME,2002,4,6243,4,8,5,4,2002.25,52.485207,.00083522621,65.606506,.00065153639,52.485207,.00066469138,104.97041,.001137099
ME,2002,5,6860,8,11,6,5,2002.3334,95.52919,.00099335716,71.646896,.00075209094,59.705746,.00066360098,131.35265,.0012610657
ME,2002,6,6389,7,5,1,4,2002.4166,89.750191,.00089527137,12.821456,.00074077625,51.285824,.00064922142,64.107277,.0012043251
ME,2002,7,5984,7,14,5,11,2002.5,95.824524,.0014301473,68.446091,.0011915631,150.58141,.00071285898,191.64905,.0017103769
ME,2002,8,4729,3,3,2,1,2002.5834,51.966343,.0011573969,34.64423,.0010888104,17.322115,.00058686751,51.966343,.001482917
ME,2002,9,4907,9,9,8,3,2002.6666,150.24385,.0015776894,133.55008,.0013661195,50.081284,.00071552396,150.24385,.0018303316
ME,2002,10,5633,8,7,3,6,2002.75,116.3377,.0012935156,43.626637,.001019301,87.253273,.00084240234,101.79549,.001607127
ME,2002,11,4805,8,11,3,10,2002.8334,136.38507,.0014062665,51.144402,.0012811261,170.48134,.00077996159,187.52946,.0017990664
ME,2002,12,4554,9,12,10,4,2002.9166,161.88989,.0016653567,179.87764,.0014054433,71.951057,.00084868155,215.85318,.0019353444
ME,2003,1,6727,15,20,14,7,2003,182.65858,.0019291323,170.48134,.0014419903,85.240669,.0011062697,243.54475,.0022275294
ME,2003,2,6366,18,21,15,14,2003.0834,231.62003,.0020903253,193.01669,.0016355588,180.14891,.00090361765,270.22336,.0022994822
ME,2003,3,7050,20,24,13,16,2003.1666,232.38661,.0020563814,151.0513,.0016853624,185.9093,.0009953269,278.86392,.0024243272
ME,2003,4,6710,6,7,2,5,2003.25,73.248535,.0014925951,24.41618,.0012037938,61.040447,.00084134296,85.456635,.0017885343
ME,2003,5,6211,2,4,2,4,2003.3334,26.377808,.0013721937,26.377808,.0010496496,52.755615,.00089247443,52.755615,.0016940476
ME,2003,6,5719,7,10,3,9,2003.4166,100.26472,.00094591186,42.970596,.00080326345,128.91179,.00070373295,143.23532,.0012555667
ME,2003,7,5200,7,8,2,8,2003.5,110.27191,.00090616144,31.506262,.00064899982,126.02505,.00070303393,126.02505,.0011495686
ME,2003,8,4979,1,3,2,3,2003.5834,16.452356,.00087002356,32.904713,.00079921575,49.357067,.00071820663,49.357067,.0012454113
ME,2003,9,5120,7,8,6,6,2003.6666,111.99491,.0009859252,95.995644,.00077123329,95.995644,.00073647435,127.99419,.0012765202
ME,2003,10,4183,2,4,1,3,2003.75,39.166283,.0006917211,19.583141,.00053899852,58.749428,.00057529687,78.332565,.00093171909
ME,2003,11,4578,4,7,3,5,2003.8334,71.57386,.00067112094,53.680397,.00058660074,89.467323,.00053786027,125.25426,.00094604725
ME,2003,12,5469,7,13,8,10,2003.9166,104.84805,.00084665779,119.82634,.0007280212,149.78293,.00057898345,194.7178,.0010872751
ME,2004,1,5961,5,6,0,6,2004,68.710182,.0010144004,0,.0008758895,82.452217,.00053847971,82.452217,.0012493216
ME,2004,2,5754,4,4,4,1,2004.0834,56.945625,.00087835127,56.945625,.00069175824,14.236406,.00055714353,56.945625,.0010590542
ME,2004,3,6542,6,9,6,4,2004.1666,75.129578,.00085271755,75.129578,.00074287353,50.086384,.00047813842,112.69437,.0010573249
ME,2004,4,6521,4,5,3,5,2004.25,50.247681,.00065794063,37.68576,.00053871708,62.809601,.00043895468,62.809601,.00079708098
ME,2004,5,6423,5,8,3,6,2004.3334,63.767929,.00085578248,38.260757,.00069537072,76.521515,.00051537936,102.02869,.001048975
ME,2004,6,6303,5,8,3,7,2004.4166,64.981979,.00079931132,38.989189,.00070186245,90.97477,.00048034717,103.97117,.0010043388
ME,2004,7,5364,1,4,4,2,2004.5,15.271491,.00072417769,61.085964,.0006856792,30.542982,.00041131306,61.085964,.00091356633
ME,2004,8,5881,13,15,6,9,2004.5834,181.07663,.00069980149,83.57383,.00069022959,125.36074,.00038064749,208.93457,.00089773681
ME,2004,9,6146,5,10,7,5,2004.6666,66.641945,.00074046088,93.298729,.00062079314,66.641945,.00041635803,133.28389,.00086039305
ME,2004,10,6623,11,14,8,10,2004.75,136.05301,.0010722458,98.947647,.00092837535,123.68456,.00055500685,173.15837,.0012362417
ME,2004,11,5693,7,8,8,6,2004.8334,100.72263,.00077703909,115.11158,.00083623052,86.333687,.00041238902,115.11158,.0010386856
ME,2004,12,5816,6,8,7,5,2004.9166,84.507851,.00048558612,98.592499,.00054889155,70.423218,.00039080766,112.67714,.00073096226
ME,2005,1,6363,1,2,2,2,2005,12.873846,.00073342025,25.747692,.00052455842,25.747692,.00051858748,25.747692,.00089144008
ME,2005,2,6334,5,6,3,4,2005.0834,64.66394,.00071608752,38.798363,.0004988396,51.731155,.00045924159,77.596725,.00083686906
ME,2005,3,6800,3,4,4,4,2005.1666,36.139534,.0005432507,48.186047,.00042652831,48.186047,.000435447,48.186047,.00066535024
ME,2005,4,6312,6,9,4,6,2005.25,77.867188,.00066158286,51.911457,.00051491888,77.867188,.00044464224,116.80079,.00078082719
ME,2005,5,7127,13,15,9,8,2005.3334,149.41934,.00073575496,103.44416,.00057592109,91.950363,.00044022713,172.40694,.0008845019
ME,2005,6,6863,8,10,1,10,2005.4166,95.487434,.00066137163,11.935929,.0005128184,119.35929,.00043406081,119.35929,.00079751998
ME,2005,7,5899,5,8,1,7,2005.5,69.432343,.00065029773,13.886469,.00055676961,97.205276,.00043838687,111.09175,.00081606995
ME,2005,8,5880,2,6,4,4,2005.5834,27.86268,.00058443652,55.725361,.00053629832,55.725361,.00045660447,83.588036,.00081174582
ME,2005,9,6447,3,3,2,2,2005.6666,38.118324,.00089035317,25.412216,.00076673669,25.412216,.00049461232,38.118324,.0010533569
ME,2005,10,6231,3,4,2,3,2005.75,39.439713,.0006693842,26.29314,.0005355702,39.439713,.00050556852,52.586281,.00086827128
ME,2005,11,5809,5,6,2,5,2005.8334,70.508072,.00057748752,28.20323,.0004374226,70.508072,.00043063835,84.609695,.00070064288
ME,2005,12,5555,4,4,3,2,2005.9166,58.985622,.00063524192,44.239216,.00055782311,29.492811,.00040103911,58.985622,.00079041661
ME,2006,1,6181,6,6,2,5,2006,79.517502,.00065513694,26.505833,.00047676658,66.264587,.00051980856,79.517502,.000818278
ME,2006,2,6009,3,3,2,3,2006.0834,40.896797,.00074218994,27.26453,.00055383064,40.896797,.00044724741,40.896797,.00081992213
ME,2006,3,6594,3,4,2,4,2006.1666,37.268555,.000569508,24.845703,.00045503804,49.691406,.00042313413,49.691406,.00069547549
ME,2006,4,5716,1,3,1,2,2006.25,14.33105,.00074802007,14.33105,.00058890926,28.6621,.00050766487,42.993149,.00090519391
ME,2006,5,6252,4,8,1,8,2006.3334,52.409649,.00075007841,13.102412,.00059961056,104.8193,.00050466775,104.8193,.00093266246
ME,2006,6,6161,4,4,1,4,2006.4166,53.183758,.00072574808,13.295939,.00062681193,53.183758,.00040357682,53.183758,.00086516573
ME,2006,7,5421,1,6,3,3,2006.5,15.110916,.0006954589,45.332752,.0006398983,45.332752,.00043998138,90.665504,.00087870786
ME,2006,8,5400,8,7,5,4,2006.5834,121.35745,.00078425842,75.848404,.00069231133,60.678726,.00042654018,106.18777,.00093971851
ME,2006,9,5968,2,5,2,3,2006.6666,27.451838,.00043074702,27.451838,.000426354,41.177753,.00036479451,68.629593,.00063866674
ME,2006,10,6553,5,3,3,3,2006.75,62.502884,.00059044966,37.501732,.0004509771,37.501732,.00047012296,37.501732,.00072244776
ME,2006,11,5295,3,5,3,3,2006.8334,46.411491,.000655515,46.411491,.0005757155,46.411491,.00042001239,77.352486,.00078821578
ME,2006,12,5283,7,8,5,7,2006.9166,108.53946,.00058137975,77.528183,.00046805522,108.53946,.00048035869,124.0451,.00070087216
ME,2007,1,5798,9,8,4,8,2007,127.15532,.00063127332,56.513477,.00049376802,113.02695,.00040684352,113.02695,.0007619739
ME,2007,2,5704,3,3,1,2,2007.0834,43.083599,.0004640657,14.361199,.0003487439,28.722399,.00031598963,43.083599,.00055166439
ME,2007,3,6312,1,3,1,3,2007.1666,12.977864,.00062217028,12.977864,.00042886962,38.933594,.00037527041,38.933594,.00069178612
ME,2007,4,5906,5,5,3,3,2007.25,69.350052,.00056117645,41.610031,.00044889963,41.610031,.00036278763,69.350052,.00067514856
ME,2007,5,6527,2,4,1,4,2007.3334,25.100744,.00056049897,12.550372,.00038080453,50.201488,.00039410611,50.201488,.00066240248
ME,2007,6,5840,4,4,1,3,2007.4166,56.107044,.00055156898,14.026761,.00044197089,42.08028,.0003582224,56.107044,.00065672101
ME,2007,7,4027,2,3,1,2,2007.5,40.683525,.00042829875,20.341763,.00039096817,40.683525,.00033251775,61.025291,.00059122633
ME,2007,8,3918,2,3,3,1,2007.5834,41.815357,.00078209158,62.723034,.00070950441,20.907679,.00031663635,62.723034,.0008811999
ME,2007,9,4258,1,3,1,2,2007.6666,19.238207,.00080101,19.238207,.00075883197,38.476414,.00040949328,57.714619,.00096170581
ME,2007,10,4243,1,3,1,2,2007.75,19.306217,.00070081756,19.306217,.00064820034,38.612434,.00041316525,57.918652,.00089019095
ME,2007,11,3701,1,1,1,1,2007.8334,22.133554,.00068980816,22.133554,.00061448989,22.133554,.00040703511,22.133554,.00089466904
ME,2007,12,3655,4,4,1,4,2007.9166,89.64846,.00096712093,22.412115,.00084453623,89.64846,.00056589732,89.64846,.0011863592
